@relation un_stand

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute posture {0,1}

@data
0.204201,2.083575,-0.096584,1.235357,-0.147037,0.74975,0.092556,0.564271,0.46922,0.13015,0.438138,0.292383,0.51085,1.006592,0.012392,0.16502,-0.012393,-0.16502,1.286378,0.033484,1.07794,0.515974,1.0256,-1.160947,1.352251,-0.286707,0
0.193856,2.041047,0.04264,1.220831,-0.284798,0.764455,0.228858,0.536318,0.288697,0.07497,0.383879,0.232872,0.465628,0.93949,0.088709,0.155459,-0.08871,-0.155458,1.316854,-0.157374,1.152175,0.366077,1.006409,-1.337432,1.527069,-0.510649,0
0.170102,2.002601,0.174059,1.194375,-0.39575,0.7933,0.347689,0.493339,0.089144,0.046924,0.302934,0.183001,0.387763,0.880513,0.15648,0.136042,-0.15648,-0.136042,1.256165,-0.351328,1.151464,0.208803,0.915103,-1.508135,1.614094,-0.764935,0
0.134693,1.970947,0.291499,1.158507,-0.474792,0.833076,0.443573,0.438343,-0.112746,0.047336,0.201319,0.146216,0.282928,0.833836,0.212128,0.108613,-0.212128,-0.108613,1.101346,-0.534254,1.071003,0.054146,0.755159,-1.659887,1.598299,-1.037528,0
0.090134,1.947766,0.390055,1.115457,-0.519953,0.88032,0.512225,0.374398,-0.30124,0.074846,0.086382,0.124892,0.158675,0.802471,0.253145,0.075184,-0.253145,-0.075184,0.85712,-0.690463,0.910779,-0.086699,0.536079,-1.779458,1.46732,-1.311335,0
0.039516,1.933901,0.465653,1.067227,-0.531519,0.931688,0.550278,0.30468,-0.463071,0.125922,-0.033703,0.120229,0.023929,0.788189,0.277911,0.037826,-0.27791,-0.037826,0.538212,-0.804409,0.677514,-0.20194,0.273667,-1.855309,1.215912,-1.563761,0
0.00301,2.066441,0.492253,0.999952,-0.491535,1.000047,0.601907,0.337218,-0.596737,0.320148,0.639662,-0.314605,-0.604732,-0.364603,0.261235,-0.00963,-0.261235,0.00963,0.264473,-0.960474,-0.266898,-0.954525,0.26847,-1.628759,-0.264327,-1.621774,1
0.021805,2.068213,0.516741,0.959128,-0.438461,1.03934,0.629321,0.270738,-0.543532,0.381792,0.631695,-0.39985,-0.610695,-0.284045,0.251137,-0.040502,-0.251137,0.040502,0.241363,-1.001047,-0.26925,-0.913455,0.289691,-1.681217,-0.22375,-1.578973,1
0.0398,2.074082,0.507696,0.919131,-0.358654,1.075308,0.615586,0.202607,-0.457496,0.436111,0.579694,-0.483844,-0.57629,-0.207398,0.224276,-0.069302,-0.224277,0.069301,0.201765,-1.039055,-0.25337,-0.875556,0.292602,-1.740074,-0.168782,-1.548306,1
0.056258,2.084374,0.463906,0.882767,-0.257044,1.106506,0.558781,0.137215,-0.344447,0.480658,0.484433,-0.560717,-0.505647,-0.13913,0.182256,-0.094237,-0.182256,0.094237,0.148219,-1.072385,-0.220318,-0.8436,0.276671,-1.802609,-0.102384,-1.532163,1
0.070275,2.0992,0.386221,0.852949,-0.139106,1.131725,0.459722,0.079399,-0.210683,0.51353,0.350172,-0.62444,-0.404201,-0.08282,0.127525,-0.113729,-0.127525,0.113728,0.0841,-1.099256,-0.172156,-0.820007,0.242236,-1.865804,-0.028085,-1.532332,1
0.080766,2.118037,0.277943,0.832355,-0.010792,1.149722,0.322639,0.034088,-0.062856,0.533149,0.184969,-0.669325,-0.278121,-0.041225,0.063264,-0.126451,-0.063264,0.126451,0.013422,-1.11808,-0.111791,-0.806564,0.19057,-1.926016,0.05003,-1.5496,1
0.086527,2.139518,0.145211,0.82308,0.121296,1.159084,0.155724,0.00579,0.091806,0.538142,0.000608,-0.690694,-0.134172,-0.016421,-0.006656,-0.131385,0.006656,0.131385,-0.059311,-1.127411,-0.042888,-0.80426,0.124063,-1.978879,0.127296,-1.583455,1
0.086425,2.161549,-0.002842,0.826339,0.249691,1.158369,-0.028773,-0.002082,0.245157,0.527442,-0.188094,-0.685671,0.020104,-0.00986,-0.077724,-0.127909,0.077725,0.127909,-0.129229,-1.126072,0.030172,-0.813224,0.046448,-2.019596,0.198512,-1.631954,1
0.079678,2.181807,-0.154529,0.842252,0.3661,1.146526,-0.21539,0.01206,0.388012,0.500617,-0.364838,-0.653935,0.176197,-0.022282,-0.144953,-0.115947,0.144952,0.115948,-0.191357,-1.113504,0.102429,-0.832771,-0.037111,-2.043754,0.258208,-1.69185,1
0.066154,2.198377,-0.296866,0.869773,0.4619,1.123406,-0.387404,0.047455,0.510527,0.45827,-0.514105,-0.598088,0.324761,-0.053537,-0.203267,-0.096102,0.203267,0.096102,-0.241041,-1.090144,0.168676,-0.861533,-0.120299,-2.048365,0.301223,-1.75896,1
0.046574,2.210186,-0.417418,0.906786,0.529015,1.090098,-0.52944,0.100974,0.603031,0.402336,-0.623497,-0.523348,0.456126,-0.102401,-0.24807,-0.069681,0.24807,0.069681,-0.274463,-1.057584,0.223971,-0.897602,-0.196308,-2.032624,0.32343,-1.828589,1
0.022513,2.216992,-0.506134,0.950328,0.56091,1.048921,-0.629823,0.167622,0.657058,0.336106,-0.685313,-0.436636,0.561003,-0.166503,-0.275782,-0.0386,0.275782,0.0386,-0.28906,-1.018402,0.264169,-0.938652,-0.258727,-1.998044,0.322379,-1.89589,1
-0.003792,2.219007,-0.556516,0.996888,0.553445,1.00311,-0.681837,0.241385,0.66634,0.264077,-0.696925,-0.345425,0.631161,-0.242315,-0.284208,-0.005183,0.284208,0.005183,-0.283744,-0.975733,0.286292,-0.981997,-0.302341,-1.947963,0.297677,-1.95605,1
-0.02977,2.216438,-0.565979,1.042711,0.505528,0.956376,-0.683813,0.316058,0.62768,0.19163,-0.660181,-0.256777,0.66002,-0.325183,-0.272698,0.028058,0.272698,-0.028058,-0.258917,-0.932815,0.288728,-1.024645,-0.323694,-1.886781,0.251076,-2.00445,1
-0.052894,2.209268,-0.535587,1.084127,0.41961,0.912508,-0.638448,0.3859,0.541812,0.124648,-0.580388,-0.176754,0.64337,-0.409416,-0.242169,0.058633,0.242169,-0.058633,-0.216412,-0.892675,0.27131,-1.06344,-0.321373,-1.819323,0.186323,-2.036987,1
-0.071056,2.197412,-0.469502,1.117932,0.301904,0.875034,-0.551834,0.446091,0.414065,0.06896,-0.465327,-0.110162,0.580241,-0.488566,-0.195038,0.084278,0.195038,-0.084278,-0.159377,-0.857959,0.235339,-1.095336,-0.296084,-1.750451,0.108825,-2.050616,1
-0.082853,2.181114,-0.374273,1.141789,0.16208,0.846923,-0.432451,0.493037,0.254465,0.029608,-0.324367,-0.060465,0.47376,-0.556019,-0.135035,0.103159,0.135036,-0.103159,-0.092058,-0.830885,0.183546,-1.117826,-0.250507,-1.684901,0.025067,-2.044035,1
-0.087753,2.161348,-0.257981,1.154531,0.012187,0.830307,-0.290112,0.524538,0.076821,0.010076,-0.167613,-0.029786,0.331489,-0.605852,-0.066835,0.114046,0.066835,-0.114045,-0.019436,-0.8132,0.119858,-1.129346,-0.188911,-1.627125,-0.058181,-2.018147,1
-0.086049,2.139851,-0.129263,1.156189,-0.135034,0.82627,-0.134882,0.539755,-0.103203,0.011722,-0.005027,-0.019006,0.164875,-0.633731,0.004471,0.116405,-0.004471,-0.116405,0.053293,-0.806091,0.049002,-1.129457,-0.116513,-1.58101,-0.134705,-1.975932,1
-0.078648,2.118785,0.003549,1.1477,-0.267944,0.834747,0.02379,0.538937,-0.270454,0.033678,0.154205,-0.027969,-0.012166,-0.637502,0.073909,0.110375,-0.073909,-0.110374,0.121195,-0.810071,-0.024,-1.118726,-0.038789,-1.549528,-0.19948,-1.921762,1
-0.066767,2.100146,0.13293,1.130427,-0.377278,0.85459,0.177502,0.523008,-0.412266,0.073193,0.301938,-0.055741,-0.185075,-0.617349,0.137007,0.096629,-0.137007,-0.096629,0.179948,-0.824882,-0.094254,-1.098377,0.039078,-1.534425,-0.248915,-1.860425,1
-0.051651,2.085291,0.252224,1.105757,-0.45666,0.883767,0.318819,0.493235,-0.519517,0.126255,0.430877,-0.100777,-0.340347,-0.575545,0.18997,0.076252,-0.18997,-0.076252,0.225972,-0.849441,-0.157263,-1.069954,0.112466,-1.536088,-0.280774,-1.796325,1
-0.034407,2.074788,0.35545,1.074938,-0.50253,0.919646,0.440922,0.451085,-0.586828,0.188216,0.534264,-0.160957,-0.466808,-0.516019,0.22972,0.050628,-0.22972,-0.050628,0.256493,-0.881907,-0.209068,-1.035177,0.177357,-1.553675,-0.293937,-1.733179,1
-0.015942,2.068592,0.437112,1.039188,-0.513811,0.959341,0.537323,0.398323,-0.612251,0.254332,0.605747,-0.233454,-0.556433,-0.443823,0.253952,0.021392,-0.253952,-0.021391,0.269616,-0.919839,-0.246407,-0.995957,0.230306,-1.585364,-0.288228,-1.674071,1
-0.019382,1.951135,0.549547,1.016561,-0.549649,0.983439,0.578716,0.218047,-0.611658,0.149856,-0.156218,0.090497,-0.119799,0.731515,0.295743,-0.001412,-0.295743,0.001412,0.171954,-0.916275,0.394261,-0.365352,-0.006399,-1.77133,0.829536,-1.717366,0
-0.071587,1.958711,0.57242,0.950743,-0.49524,1.047768,0.547474,0.1374,-0.69973,0.244514,-0.265591,0.121709,-0.252387,0.756676,0.285879,-0.044849,-0.285879,0.044849,-0.213938,-0.913889,0.06083,-0.402391,-0.28526,-1.744718,0.385083,-1.842641,0
-0.11906,1.978734,0.561355,0.886774,-0.412878,1.107707,0.480846,0.063167,-0.741611,0.348052,-0.35694,0.168189,-0.367525,0.800713,0.258631,-0.085853,-0.258631,0.085853,-0.58234,-0.848438,-0.280001,-0.386431,-0.541894,-1.671151,-0.100836,-1.881403,0
-0.158806,2.010638,0.514921,0.828185,-0.306459,1.160922,0.380869,0.000019,-0.73691,0.454527,-0.42482,0.227003,-0.458151,0.860974,0.215105,-0.122275,-0.215105,0.122275,-0.903494,-0.72672,-0.600818,-0.31852,-0.758057,-1.557618,-0.583888,-1.828183,0
-0.188306,2.053329,0.43305,0.778831,-0.180311,1.205135,0.251634,-0.047396,-0.687205,0.558411,-0.46525,0.294644,-0.518869,0.934039,0.157046,-0.152026,-0.157046,0.152026,-1.1541,-0.560378,-0.876642,-0.204443,-0.919775,-1.413898,-1.019705,-1.6887,0
-0.205593,2.104875,0.317655,0.742698,-0.039452,1.237858,0.099615,-0.074771,-0.595493,0.654473,-0.475687,0.36716,-0.545979,1.015752,0.086938,-0.173085,-0.086937,0.173085,-1.318887,-0.363714,-1.087479,-0.053687,-1.017777,-1.251059,-1.371028,-1.478159,0
-0.209336,2.162238,0.17342,0.723559,0.109914,1.25627,-0.066064,-0.078601,-0.466041,0.737557,-0.455035,0.440186,-0.537472,1.101196,0.008187,-0.183559,-0.008188,0.18356,-1.390326,-0.151814,-1.219547,0.121839,-1.047221,-1.080339,-1.612084,-1.217736,0
-0.198945,2.221263,0.008574,0.724466,0.259866,1.257436,-0.233664,-0.056817,-0.304698,0.802485,-0.40379,0.509004,-0.493151,1.184745,-0.074657,-0.181878,0.074657,0.181878,-1.367518,0.060633,-1.265513,0.308966,-1.007293,-0.912566,-1.729708,-0.930863,0
-0.174747,2.277094,-0.164858,0.747106,0.400522,1.238961,-0.389512,-0.009495,-0.119442,0.844298,-0.324356,0.568755,-0.414975,1.260373,-0.155877,-0.167123,0.155877,0.167123,-1.255223,0.259948,-1.224386,0.494236,-0.901119,-0.757952,-1.72238,-0.640426,0
-0.138134,2.324996,-0.331875,0.791167,0.520499,1.199919,-0.519548,0.060633,0.079269,0.858884,-0.221327,0.614883,-0.307379,1.3223,-0.228919,-0.13943,0.228919,0.13943,-1.063265,0.43396,-1.101308,0.66486,-0.735849,-0.625905,-1.598397,-0.366958,0
-0.091558,2.36121,-0.476542,0.853986,0.608164,1.141678,-0.611482,0.148176,0.278768,0.843747,-0.101417,0.643711,-0.177273,1.365764,-0.287163,-0.100275,0.287163,0.100275,-0.805823,0.572595,-0.906944,0.809721,-0.522469,-0.524607,-1.373604,-0.127459,0
-0.038309,2.383434,-0.58468,0.930625,0.653401,1.068194,-0.656827,0.245706,0.46506,0.798577,0.027037,0.652899,-0.033552,1.387587,-0.324918,-0.05249,0.324918,0.05249,-0.50025,0.66836,-0.65621,0.920157,-0.275002,-0.46047,-1.068717,0.065261,0
0.01781,2.390631,-0.646211,1.014394,0.649356,0.985603,-0.652055,0.34479,0.623974,0.725418,0.154841,0.641614,0.113696,1.386279,-0.338301,0.000018,0.338301,-0.000018,-0.165655,0.71646,-0.366606,0.990233,-0.009375,-0.437663,-0.706635,0.202609,0
0.072804,2.382543,-0.656459,1.097634,0.59385,0.901385,-0.598704,0.437047,0.742304,0.628605,0.272675,0.61048,0.253974,1.361848,-0.325804,0.052731,0.325804,-0.052731,0.178131,0.714594,-0.056817,1.016551,0.257556,-0.457864,-0.310546,0.279681,0
0.122722,2.359406,-0.616372,1.172685,0.490293,0.823337,-0.502763,0.515052,0.808997,0.514642,0.371737,0.561501,0.377036,1.315678,-0.288517,0.101052,0.288517,-0.101052,0.51102,0.66278,0.254071,0.998019,0.508646,-0.520134,0.096845,0.294573,0
0.16391,2.322201,-0.531931,1.232947,0.347852,0.758563,-0.373714,0.573055,0.816643,0.392005,0.444421,0.498053,0.473628,1.250638,-0.230047,0.140869,0.230048,-0.140869,0.813016,0.563483,0.547099,0.935874,0.727137,-0.620855,0.493462,0.247968,0
0.193329,2.273181,-0.412952,1.273897,0.180463,0.712544,-0.223265,0.607554,0.763025,0.270592,0.485144,0.424806,0.536406,1.171262,-0.156059,0.169086,0.156059,-0.169086,1.065064,0.421874,0.804245,0.833894,0.897771,-0.753828,0.858213,0.142997,0
0.208918,2.216151,-0.271336,1.293693,0.004558,0.688435,-0.063808,0.617543,0.652093,0.160624,0.491078,0.347369,0.560854,1.083583,-0.073404,0.184004,0.073404,-0.184004,1.250392,0.24585,1.009627,0.698372,1.008248,-0.910667,1.171787,-0.014929,0
0.209805,2.156045,-0.11913,1.293045,-0.163887,0.686829,0.093147,0.604239,0.493638,0.071233,0.46243,0.271651,0.545746,0.994463,0.010966,0.185382,-0.010966,-0.185382,1.355734,0.045635,1.150501,0.53763,1.05039,-1.081407,1.417317,-0.218478,0
0.196294,2.098007,0.032997,1.274411,-0.311804,0.70606,0.238027,0.570389,0.301746,0.009249,0.402142,0.203165,0.492995,0.910683,0.090917,0.174177,-0.090917,-0.174177,1.371975,-0.166755,1.21765,0.361329,1.020627,-1.255072,1.580342,-0.458655,0
0.169669,2.046451,0.176454,1.240958,-0.430194,0.742881,0.363459,0.519465,0.092681,-0.021444,0.315249,0.146534,0.407083,0.838146,0.161597,0.152111,-0.161596,-0.152111,1.294518,-0.377865,1.2053,0.179988,0.919997,-1.420057,1.64826,-0.72454,0
0.131965,2.00454,0.304611,1.195798,-0.514016,0.793209,0.463928,0.455105,-0.117081,-0.019963,0.208253,0.105251,0.294452,0.781454,0.219452,0.121277,-0.219452,-0.121277,1.124102,-0.573032,1.111305,0.00485,0.754168,-1.564507,1.610393,-1.00243,0
0.085798,1.974176,0.412264,1.141688,-0.561381,0.852745,0.535261,0.380934,-0.312377,0.011914,0.08863,0.081618,0.163026,0.7438,0.262026,0.083905,-0.262026,-0.083905,0.868274,-0.736977,0.938074,-0.152215,0.533636,-1.677068,1.459628,-1.274935,0
0.034232,1.956274,0.495131,1.081116,-0.57264,0.917381,0.574272,0.300621,-0.480451,0.070296,-0.035575,0.076731,0.02178,0.726988,0.287736,0.042254,-0.287736,-0.042254,0.542832,-0.855222,0.693963,-0.279241,0.273693,-1.748131,1.195773,-1.52095,0
0.003765,2.011359,0.591566,1.001921,-0.590247,0.998078,0.718368,0.374491,-0.710378,0.33913,0.753396,-0.290936,-0.706816,-0.396,0.308635,-0.011194,-0.308635,0.011195,0.308611,-0.905803,-0.311391,-0.896657,0.313468,-1.452326,-0.308584,-1.442575,1
0.027487,2.015573,0.619154,0.9034,-0.529931,1.094609,0.747529,0.242827,-0.652372,0.462847,0.74023,-0.437574,-0.720227,-0.258055,0.297356,-0.068181,-0.297356,0.068181,0.282381,-0.969628,-0.314892,-0.834751,0.338768,-1.527881,-0.261559,-1.38493,1
0.050217,2.029223,0.608652,0.807422,-0.437645,1.185254,0.730364,0.108992,-0.555345,0.575114,0.678739,-0.58235,-0.688563,-0.124349,0.267234,-0.122049,-0.267234,0.122049,0.237837,-1.032525,-0.298385,-0.779083,0.343739,-1.616914,-0.198001,-1.347504,1
0.071057,2.052188,0.558417,0.71924,-0.317509,1.266199,0.66468,-0.019925,-0.423944,0.671075,0.56933,-0.716931,-0.614096,-0.001549,0.219378,-0.169955,-0.219378,0.169955,0.17696,-1.091398,-0.262354,-0.732981,0.327446,-1.715848,-0.120484,-1.332968,1
0.08892,2.083968,0.468352,0.644591,-0.174332,1.333678,0.55033,-0.13587,-0.263484,0.746181,0.41509,-0.832341,-0.500253,0.10421,0.155619,-0.209101,-0.155619,0.209102,0.102482,-1.143178,-0.208064,-0.699584,0.289543,-1.820421,-0.03221,-1.343495,1
0.102487,2.123375,0.340542,0.589456,-0.013922,1.383695,0.390125,-0.230034,-0.080261,0.79592,0.222485,-0.919333,-0.351572,0.187146,0.078627,-0.236757,-0.078627,0.236756,0.017967,-1.184709,-0.137661,-0.681651,0.230495,-1.925292,0.062783,-1.380383,1
0.110258,2.168264,0.180072,0.559595,0.156358,1.411905,0.190873,-0.293405,0.117815,0.815758,0.002021,-0.969086,-0.174066,0.241711,-0.00787,-0.250348,0.00787,0.250348,-0.072052,-1.212703,-0.054358,-0.681317,0.151989,-2.02373,0.159372,-1.443529,1
0.110721,2.215489,-0.004175,0.559806,0.327002,1.413968,-0.035709,-0.317826,0.320418,0.80153,-0.231475,-0.974386,0.024042,0.262748,-0.098846,-0.247722,0.098846,0.247722,-0.161944,-1.223983,0.037288,-0.6998,0.057458,-2.107759,0.251176,-1.530864,1
0.102704,2.261118,-0.199173,0.592907,0.486158,1.386396,-0.272804,-0.297542,0.514384,0.750361,-0.459365,-0.931161,0.231637,0.246123,-0.187929,-0.227592,0.187929,0.227592,-0.245068,-1.215996,0.131245,-0.737007,-0.047463,-2.168865,0.330732,-1.637825,1
0.085783,2.301064,-0.388449,0.658666,0.620243,1.327856,-0.49965,-0.230932,0.684137,0.662004,-0.660993,-0.840071,0.434576,0.189773,-0.267748,-0.190095,0.267747,0.190096,-0.314265,-1.18762,0.220214,-0.791221,-0.154887,-2.199471,0.390209,-1.757246,1
0.060675,2.331815,-0.55404,0.753084,0.715575,1.240381,-0.694261,-0.12177,0.813327,0.540079,-0.816648,-0.707417,0.616579,0.094837,-0.330787,-0.137234,0.330788,0.137234,-0.36278,-1.139891,0.296354,-0.85895,-0.255323,-2.194684,0.422659,-1.879795,1
0.029355,2.350939,-0.679411,0.86843,0.760691,1.129917,-0.837126,0.020678,0.887353,0.392617,-0.910941,-0.544764,0.761096,-0.033573,-0.370578,-0.072953,0.370578,0.072954,-0.385406,-1.076249,0.352392,-0.935073,-0.338995,-2.153597,0.423419,-1.99494,1
-0.005121,2.357208,-0.752315,0.994117,0.748671,1.005879,-0.91462,0.182884,0.896103,0.23161,-0.935421,-0.367277,0.853709,-0.186335,-0.38284,-0.002759,0.38284,0.002759,-0.379443,-1.002181,0.382802,-1.01329,-0.397468,-2.079649,0.391252,-2.092232,1
-0.039137,2.350388,-0.766751,1.118231,0.67873,0.879831,-0.92106,0.349244,0.836117,0.071598,-0.889649,-0.191306,0.884389,-0.351054,-0.366243,0.067024,0.366243,-0.067023,-0.345223,-0.924355,0.384678,-1.086805,-0.425071,-1.979941,0.328772,-2.162617,1
-0.069151,2.331047,-0.723549,1.229308,0.556776,0.763726,-0.859016,0.504518,0.711678,-0.072351,-0.780694,-0.03201,0.849203,-0.513448,-0.322614,0.130142,0.322614,-0.130142,-0.286071,-0.849626,0.358163,-1.149174,-0.419767,-1.863999,0.242129,-2.199682,1
-0.092321,2.300582,-0.629674,1.318023,0.394708,0.668127,-0.738105,0.635968,0.534551,-0.186875,-0.621415,0.098508,0.751129,-0.659167,-0.256593,0.181289,0.256593,-0.18129,-0.207785,-0.784152,0.306328,-1.195185,-0.383308,-1.742353,0.140001,-2.200623,1
-0.106934,2.26137,-0.49654,1.378396,0.208544,0.60076,-0.572735,0.734786,0.322259,-0.262325,-0.428053,0.192261,0.599767,-0.775796,-0.174824,0.216754,0.174824,-0.216755,-0.11772,-0.732772,0.234609,-1.221624,-0.320674,-1.625264,0.032168,-2.166745,1
-0.112536,2.216693,-0.337728,1.408207,0.015743,0.565704,-0.379337,0.796599,0.095142,-0.29399,-0.217592,0.245607,0.409775,-0.854504,-0.084832,0.234741,0.084831,-0.23474,-0.023664,-0.698635,0.149832,-1.227574,-0.238944,-1.521569,-0.072041,-2.103051,1
-0.109752,2.170346,-0.166758,1.408507,-0.167506,0.563362,-0.173789,0.820974,-0.126922,-0.282197,-0.005548,0.258627,0.198456,-0.890876,0.006096,0.235255,-0.006095,-0.235255,0.067213,-0.683148,0.05915,-1.214191,-0.145932,-1.437914,-0.164965,-2.017031,1
-0.099901,2.126013,0.004488,1.382504,-0.328202,0.591125,0.030256,0.810255,-0.32714,-0.23136,0.195284,0.234019,-0.016768,-0.884754,0.091693,0.219683,-0.091693,-0.219683,0.149001,-0.686154,-0.030844,-1.184036,-0.049031,-1.378429,-0.241183,-1.917054,1
-0.084574,2.086747,0.166408,1.334359,-0.457262,0.644379,0.221942,0.768256,-0.493119,-0.148524,0.375032,0.175929,-0.220243,-0.839418,0.167047,0.19026,-0.167047,-0.190259,0.217269,-0.706277,-0.114561,-1.140348,0.045465,-1.344917,-0.297449,-1.811035,1
-0.065322,2.054682,0.311513,1.268321,-0.549315,0.717491,0.392851,0.699285,-0.616986,-0.041929,0.526173,0.089137,-0.399138,-0.760505,0.228541,0.14963,-0.228541,-0.14963,0.268923,-0.741271,-0.187529,-1.086506,0.132505,-1.337307,-0.332247,-1.705681,1
-0.043485,2.031084,0.433885,1.188377,-0.601987,0.804545,0.536261,0.607695,-0.694749,0.080031,0.642768,-0.021287,-0.543776,-0.655082,0.273634,0.100601,-0.273633,-0.100601,0.301967,-0.78832,-0.246267,-1.025801,0.208146,-1.354223,-0.345267,-1.606386,1
-0.020157,2.016563,0.528631,1.098302,-0.615142,0.899827,0.646461,0.497871,-0.725454,0.209433,0.71988,-0.149953,-0.64758,-0.530926,0.300646,0.046031,-0.300645,-0.046031,0.315297,-0.844267,-0.288164,-0.961443,0.269286,-1.393456,-0.337016,-1.517473,1
-0.024149,1.770225,0.66612,1.017756,-0.667844,0.982244,0.692873,0.175622,-0.720693,-0.038292,-0.183239,-0.085319,-0.140747,0.475809,0.354332,-0.001788,-0.354332,0.001788,0.198851,-1.349337,0.454711,-0.786651,-0.003307,-1.976014,0.93205,-2.095881,0
-0.085608,1.785732,0.693232,0.895196,-0.603808,1.102804,0.653632,0.042474,-0.831995,0.117094,-0.313822,-0.035301,-0.298757,0.519947,0.343053,-0.071745,-0.343053,0.071745,-0.241813,-1.348886,0.070157,-0.845199,-0.325055,-1.944343,0.428234,-2.262713,0
-0.142263,1.824701,0.680191,0.775823,-0.505204,1.216508,0.573649,-0.080357,-0.892155,0.289717,-0.425594,0.039282,-0.438925,0.596957,0.311363,-0.138399,-0.311363,0.1384,-0.669147,-1.261539,-0.324784,-0.826391,-0.627073,-1.854219,-0.117947,-2.323114,0
-0.191072,1.886276,0.625194,0.665294,-0.375508,1.319059,0.454663,-0.18627,-0.898884,0.471479,-0.512635,0.134983,-0.55378,0.703542,0.26005,-0.198684,-0.26005,0.198684,-1.056004,-1.092622,-0.705542,-0.729807,-0.891764,-1.71129,-0.669604,-2.269643,0
-0.229186,1.968967,0.527487,0.570026,-0.218728,1.405997,0.300135,-0.268347,-0.851285,0.654252,-0.569787,0.247572,-0.636677,0.835364,0.190451,-0.249405,-0.190451,0.249404,-1.378092,-0.852324,-1.047877,-0.559628,-1.103531,-1.523967,-1.187946,-2.103584,0
-0.253977,2.070226,0.388083,0.497156,-0.039895,1.472302,0.115817,-0.319564,-0.749655,0.829529,-0.592646,0.371927,-0.681796,0.986846,0.104683,-0.287184,-0.104682,0.287184,-1.614912,-0.554645,-1.329138,-0.324366,-1.249011,-1.302734,-1.635698,-1.834664,0
-0.263102,2.185907,0.210805,0.454221,0.154092,1.51221,-0.089525,-0.333282,-0.595757,0.987913,-0.577689,0.501788,-0.684252,1.150774,0.006029,-0.308505,-0.006029,0.308505,-1.750023,-0.216645,-1.529105,-0.036617,-1.317138,-1.059801,-1.979707,-1.479957,0
-0.254707,2.309718,0.003572,0.448388,0.353472,1.519485,-0.303486,-0.304153,-0.393733,1.118765,-0.522733,0.629472,-0.640537,1.317842,-0.10057,-0.309972,0.10057,0.309973,-1.771254,0.141754,-1.630755,0.286935,-1.299517,-0.809112,-2.192706,-1.062663,0
-0.227797,2.432993,-0.220527,0.485107,0.544873,1.488418,-0.509871,-0.229519,-0.151568,1.210425,-0.427815,0.745787,-0.549481,1.476428,-0.208135,-0.288902,0.208135,0.288902,-1.671736,0.497657,-1.621643,0.625386,-1.191597,-0.566561,-2.255066,-0.611248,0
-0.182773,2.545131,-0.443101,0.5663,0.711492,1.415609,-0.689641,-0.111064,0.117452,1.251438,-0.296354,0.840517,-0.413599,1.61312,-0.30771,-0.244225,0.307711,0.244226,-1.452004,0.825551,-1.496199,0.954002,-0.994705,-0.349778,-2.157191,-0.15849,0
-0.12195,2.634881,-0.642066,0.688596,0.834808,1.302095,-0.823385,0.043891,0.394164,1.232803,-0.136141,0.90366,-0.240339,1.714214,-0.389197,-0.177459,0.389198,0.177459,-1.122538,1.098967,-1.258481,1.245858,-0.718286,-0.176952,-1.902386,0.260436,0
-0.049744,2.692227,-0.795171,0.842454,0.897903,1.154905,-0.894925,0.222252,0.654717,1.150657,0.040553,0.927249,-0.042459,1.768033,-0.443006,-0.093291,0.443005,0.093291,-0.705242,1.293612,-0.924039,1.47498,-0.381035,-0.064493,-1.508778,0.611402,0
0.027653,2.710301,-0.884526,1.01289,0.889504,0.987104,-0.894998,0.406666,0.873656,1.008382,0.218112,0.907181,0.162981,1.767353,-0.462111,0.000632,0.46211,-0.000632,-0.232533,1.391203,-0.519564,1.620283,-0.009962,-0.024156,-1.008713,0.86574,0
0.103094,2.686716,-0.900587,1.18186,0.807331,0.815964,-0.823567,0.578409,1.028204,0.817199,0.379818,0.844387,0.356951,1.711093,-0.443769,0.094819,0.443771,-0.094819,0.256203,1.382721,-0.079909,1.669089,0.362786,-0.060596,-0.445105,1.004305,0
0.169604,2.624009,-0.844031,1.331708,0.659411,0.659753,-0.68987,0.720792,1.102488,0.594899,0.510575,0.744917,0.521483,1.604738,-0.390257,0.179651,0.390258,-0.179651,0.719954,1.269978,0.35685,1.61908,0.704563,-0.170295,0.134478,1.019861,0
0.221492,2.529261,-0.725003,1.448534,0.46272,0.534193,-0.510234,0.822005,1.090423,0.363015,0.599355,0.618924,0.642538,1.459438,-0.308337,0.247161,0.308336,-0.247161,1.121789,1.065075,0.754942,1.478204,0.987044,-0.342243,0.684405,0.917129,0
0.255107,2.412801,-0.560066,1.524391,0.239501,0.449751,-0.304416,0.876549,0.996351,0.14317,0.640613,0.478801,0.711885,1.289934,-0.207643,0.292299,0.207644,-0.292299,1.433369,0.78787,1.085543,1.262532,1.18989,-0.560127,1.166579,0.710543,0
